uf;cod_mun_ibge;nome_municipio;partido;coligacao;n_partidos;espvida;mort1;e_anosestudo;t_analf25m;ppob;rdpc;agua_esgoto;i_escolaridade;p_super;t_des18m;gini
SP;3511201;Catiguá;PMDB-PSDB-PFL;Coligado;3;72,72;18,30;10,53;16,74;30,40;484,55;1,28;0,256;2,88;14,59;0,42
SP;3550803;São Sebastião da Grama;PMDB-PSDB-PFL;Coligado;2;71,65;20,30;9,43;12,99;43,43;477,35;0,77;0,300;6,64;9,35;0,52
SP;3530409;Mirassolândia;PMDB-PSDB-PFL;Coligado;2;73,07;17,70;10,62;17,46;45,58;329,46;2,66;0,307;2,64;17,98;0,40
SP;3543204;Ribeirão do Sul;PMDB-PSDB-PFL;Não-coligado;3;71,34;20,90;10,15;15,58;47,38;389,00;2,70;0,277;6,56;6,56;0,44
SP;3504206;Auriflama;PMDB-PSDB-PFL;Coligado;4;70,14;23,20;10,65;14,13;38,26;641,72;0,54;0,390;6,45;9,01;0,61
SP;3513306;Cruzália;PMDB-PSDB-PFL;Coligado;3;71,58;20,40;11,16;13,15;49,41;541,67;0,77;0,436;3,76;16,56;0,63
SP;3541059;Pratânia;PMDB-PSDB-PFL;Coligado;2;70,23;23,10;9,90;16,29;50,91;579,98;3,73;0,263;1,15;15,25;0,62
SP;3537800;Piedade;PMDB-PSDB-PFL;Coligado;2;71,30;21,00;9,07;14,99;43,53;552,06;6,39;0,298;4,57;10,98;0,59
SP;3554656;Torre de Pedra;PMDB-PSDB-PFL;Coligado;2;72,17;19,30;9,84;14,99;44,94;347,11;0,41;0,296;0,00;7,63;0,41
SP;3534906;Pacaembu;PMDB-PSDB-PFL;Coligado;3;71,91;19,80;11,35;17,35;46,35;470,28;0,59;0,352;8,40;13,46;0,53
SP;3554409;Terra Roxa;PMDB-PSDB-PFL;Não-coligado;2;72,15;19,40;10,43;12,95;43,09;408,64;0,00;0,270;6,18;6,83;0,44
SP;3545308;Salto de Pirapora;PMDB-PSDB-PFL;Coligado;4;72,47;18,80;9,74;14,22;36,78;474,19;0,90;0,318;4,05;16,80;0,47
SP;3516101;Florínia;PMDB-PSDB-PFL;Coligado;2;72,16;19,40;9,93;20,34;49,78;363,07;0,00;0,392;9,60;14,79;0,44
SP;3519303;Ibaté;PMDB-PSDB-PFL;Coligado;4;71,39;20,80;9,41;12,39;34,58;479,61;0,00;0,304;4,42;9,29;0,44
SP;3522703;Itápolis;PMDB-PSDB-PFL;Coligado;3;72,04;19,60;10,20;12,11;34,58;599,26;0,16;0,315;7,15;9,84;0,54
SP;3505500;Barretos;PMDB-PSDB-PFL;Coligado;4;73,24;17,40;10,72;7,97;26,72;782,49;0,84;0,492;11,46;12,21;0,57
SP;3535002;Palestina;PMDB-PSDB-PFL;Coligado;2;70,95;21,60;10,70;16,98;42,12;475,62;0,73;0,308;6,28;7,58;0,50
SP;3509809;Campos Novos Paulista;PMDB-PSDB-PFL;Coligado;3;72,16;19,40;8,49;16,30;59,36;390,78;3,22;0,255;4,76;6,45;0,56
SP;3549409;São Joaquim da Barra;PMDB-PSDB-PFL;Coligado;3;73,15;17,60;10,53;9,64;29,34;674,29;0,07;0,390;8,15;14,41;0,53
SP;3545407;Salto Grande;PMDB-PSDB-PFL;Coligado;4;69,53;24,50;10,36;17,11;46,47;509,23;0,98;0,340;6,98;14,79;0,57
SP;3530508;Mococa;Outros;Coligado;4;73,28;17,40;10,09;11,06;35,74;602,10;0,31;0,418;8,10;12,61;0,53
SP;3501509;Alvinlândia;Outros;Coligado;2;70,57;22,40;9,45;20,40;57,88;364,53;0,89;0,298;7,08;7,76;0,48
SP;3538204;Pinhalzinho;Outros;Coligado;3;71,20;21,20;10,41;15,28;35,70;515,80;3,03;0,265;4,08;5,90;0,49
SP;3500550;Águas de Santa Bárbara;Outros;Coligado;3;74,86;14,80;10,89;9,71;31,47;612,97;0,65;0,381;8,79;8,29;0,51
SP;3542206;Rancharia;Outros;Não-coligado;4;71,90;19,80;11,27;13,10;41,72;517,26;0,99;0,416;8,48;14,63;0,53
SP;3512407;Cordeirópolis;Outros;Coligado;3;75,93;13,20;9,91;8,60;20,76;726,80;0,47;0,396;6,01;13,22;0,48
SP;3514502;Duartina;Outros;Não-coligado;3;71,95;19,70;10,35;13,68;40,96;504,90;0,87;0,334;6,46;9,77;0,50
SP;3517208;Guaiçara;Outros;Coligado;3;70,61;22,30;9,58;11,60;42,52;434,20;1,45;0,338;4,31;10,29;0,47
SP;3524501;Jaci;Outros;Coligado;2;72,02;19,60;10,46;14,26;31,50;524,55;0,79;0,275;3,19;8,73;0,47
SP;3552908;Taciba;Outros;Coligado;2;72,01;19,60;11,13;20,18;51,55;437,89;1,12;0,290;5,40;12,37;0,54
SP;3521101;Ipeúna;Outros;Não-coligado;3;75,05;14,50;9,38;12,00;30,50;662,97;0,99;0,323;6,29;6,86;0,51
SP;3529906;Miracatu;Outros;Não-coligado;7;67,41;29,30;9,10;18,16;58,87;411,42;6,85;0,282;4,38;9,44;0,60
SP;3505005;Barão de Antonina;Outros;Coligado;2;70,46;22,60;10,71;19,16;60,34;347,40;3,56;0,217;4,03;7,94;0,51
SP;3544301;Roseira;Outros;Coligado;3;70,79;22,00;10,72;11,00;48,92;418,52;1,54;0,418;5,06;16,49;0,50
SP;3528700;Marabá Paulista;Outros;Coligado;2;68,78;26,20;10,57;21,41;65,03;279,37;4,06;0,266;3,85;10,30;0,49
SP;3553609;Tapiratiba;Outros;Coligado;2;72,75;18,30;10,17;12,81;36,72;539,36;0,15;0,315;5,93;7,70;0,50
SP;3500105;Adamantina;Outros;Coligado;2;73,64;16,80;11,51;11,91;28,82;696,10;1,55;0,464;12,90;11,24;0,55
SP;3549201;São João das Duas Pontes;Outros;Coligado;2;70,31;22,90;9,05;21,59;50,60;485,77;5,59;0,296;9,85;4,45;0,58
SP;3556107;Valentim Gentil;Outros;Coligado;2;72,60;18,60;9,43;13,72;28,86;548,41;0,21;0,320;6,20;9,70;0,47
SP;3547601;Santa Rosa de Viterbo;Outros;Coligado;4;73,35;17,30;9,82;9,11;34,88;591,54;0,00;0,396;8,50;16,63;0,53
SP;3503109;Arandu;Outros;Coligado;2;69,86;23,80;9,71;16,57;50,27;377,00;0,24;0,249;4,01;8,81;0,44
SP;3505351;Barra do Chapéu;Outros;Coligado;2;66,95;30,40;8,83;23,70;78,46;203,69;17,59;0,211;3,45;12,27;0,59
SP;3532009;Morungaba;Outros;Coligado;4;71,53;20,50;9,71;11,81;21,66;688,78;0,90;0,329;4,31;8,59;0,50
SP;3552700;Tabatinga;Outros;Coligado;2;71,59;20,40;9,99;16,36;41,43;530,09;0,50;0,249;5,68;6,25;0,54
SP;3508306;Cabrália Paulista;Outros;Coligado;3;69,66;24,30;9,11;14,90;50,73;354,87;0,00;0,238;1,47;8,22;0,43
SP;3544509;Rubinéia;Outros;Coligado;2;70,87;21,80;11,30;15,30;34,85;495,33;0,94;0,400;6,39;6,42;0,47
SP;3522802;Itaporanga;Outros;Coligado;4;70,46;22,60;10,08;19,81;63,31;358,15;4,23;0,269;4,31;10,27;0,58
SP;3532702;Nipoã;Outros;Coligado;2;72,07;19,50;10,05;18,15;43,89;423,46;0,15;0,244;3,76;5,70;0,46
SP;3514908;Elias Fausto;Outros;Coligado;2;70,98;21,60;8,82;14,37;41,30;469,81;2,31;0,275;2,48;11,58;0,50
SP;3510807;Casa Branca;Outros;Coligado;5;74,37;15,60;10,10;11,06;33,87;684,29;0,17;0,464;9,86;11,58;0,54
SP;3522901;Itapuí;Outros;Coligado;4;70,62;22,30;9,33;13,54;33,01;511,49;0,05;0,301;4,52;9,81;0,44
SP;3542305;Redenção da Serra;Outros;Coligado;3;71,73;20,10;8,75;18,57;62,06;327,91;11,03;0,224;2,26;12,19;0,51
SP;3535705;Paraíso;Outros;Coligado;3;74,91;14,70;10,38;15,96;34,97;457,10;0,13;0,243;4,30;11,85;0,47
SP;3538303;Piquerobi;Outros;Coligado;2;70,50;22,50;10,06;19,22;52,11;420,29;4,65;0,292;7,02;12,60;0,54
SP;3552403;Sumaré;Outros;Coligado;4;73,09;17,70;9,78;10,41;26,70;590,40;0,76;0,411;3,73;17,42;0,45
SP;3528502;Mairiporã;Outros;Coligado;7;73,05;17,80;9,99;11,90;32,48;854,08;5,06;0,427;9,43;15,02;0,62
SP;3507704;Braúna;Outros;Coligado;3;72,34;19,00;11,19;14,71;38,46;498,47;1,72;0,406;7,92;2,81;0,47
SP;3502754;Araçariguama;Outros;Coligado;4;70,31;22,90;8,57;13,30;38,08;530,33;3,01;0,295;3,09;14,75;0,53
SP;3517802;Guaraçaí;Outros;Coligado;3;69,59;24,40;11,42;15,40;42,69;496,80;1,72;0,352;6,55;9,80;0,51
SP;3549250;São João de Iracema;Outros;Não-coligado;2;70,62;22,30;11,53;20,50;55,91;586,49;3,02;0,382;4,56;4,16;0,66
SP;3552007;Silveiras;Outros;Coligado;3;72,48;18,80;9,04;19,29;60,24;427,82;5,43;0,260;3,86;5,33;0,60
SP;3505104;Barbosa;Outros;Coligado;3;69,28;25,10;9,43;15,11;51,06;378,92;5,40;0,302;4,05;7,14;0,49
SP;3528908;Mariápolis;Outros;Coligado;3;71,16;21,20;11,29;20,19;54,12;336,55;2,61;0,319;5,52;7,19;0,43
SP;3505302;Barra Bonita;Outros;Coligado;3;73,43;17,10;10,43;10,28;21,79;728,73;0,10;0,424;9,88;11,67;0,50
SP;3540804;Potirendaba;Outros;Coligado;2;73,64;16,80;10,51;12,51;26,33;598,89;0,33;0,344;6,82;6,51;0,46
SP;3547908;Santo Antônio da Alegria;Outros;Coligado;3;70,49;22,50;9,62;11,95;37,84;528,05;0,07;0,279;6,20;5,51;0,52
SP;3523701;Itirapuã;Outros;Coligado;2;69,58;24,40;10,26;15,69;49,33;463,63;8,83;0,243;6,26;6,09;0,52
SP;3503307;Araras;Outros;Coligado;3;74,91;14,70;10,17;8,60;21,91;742,82;0,09;0,457;9,35;12,37;0,49
SP;3539707;Platina;Outros;Coligado;4;69,76;24,00;9,74;18,82;47,38;366,22;2,40;0,234;4,61;6,64;0,47
SP;3548708;São Bernardo do Campo;Outros;Coligado;7;72,93;18,00;10,44;6,24;20,57;1011,24;0,51;0,573;14,37;17,70;0,54
SP;3506003;Bauru;Outros;Coligado;7;72,90;18,00;10,30;6,57;21,97;987,70;0,39;0,536;13,48;13,80;0,58
SP;3541109;Presidente Alves;Outros;Coligado;3;69,78;24,00;10,76;14,97;44,03;456,74;0,79;0,368;3,26;7,44;0,47
SP;3532900;Nova Europa;Outros;Coligado;3;73,82;16,50;11,02;13,51;29,24;552,20;0,86;0,335;4,56;8,51;0,46
SP;3551603;Serra Negra;Outros;Coligado;2;73,89;16,40;10,14;11,07;20,68;915,88;0,82;0,405;8,36;5,66;0,55
SP;3545209;Salto;Outros;Coligado;5;73,78;16,50;10,22;8,14;24,79;681,26;0,13;0,444;7,03;16,07;0,50
SP;3520707;Indiaporã;Outros;Coligado;2;71,56;20,50;10,98;17,13;51,85;455,28;0,79;0,357;5,23;8,34;0,56
SP;3520608;Indiana;Outros;Coligado;4;73,43;17,10;11,18;13,62;42,29;526,62;4,50;0,384;9,09;11,32;0,52
SP;3554706;Torrinha;Outros;Coligado;2;73,11;17,70;10,53;11,44;27,00;595,88;0,43;0,305;7,20;8,62;0,47
SP;3551207;Sarutaiá;Outros;Coligado;2;70,47;22,60;8,72;19,40;59,92;312,97;0,57;0,223;5,10;7,12;0,48
SP;3533502;Novo Horizonte;Outros;Coligado;2;74,64;15,20;10,30;14,00;30,63;588,28;0,06;0,364;8,76;7,26;0,49
SP;3517109;Glicério;Outros;Coligado;2;73,26;17,40;9,56;14,34;47,64;448,68;0,37;0,316;6,98;13,56;0,52
SP;3515103;Embu-Guaçu;Outros;Coligado;3;71,80;20,00;10,04;12,50;35,31;598,20;3,08;0,432;6,72;19,26;0,53
SP;3545159;Saltinho;Outros;Coligado;4;76,09;13,00;11,39;5,32;13,52;840,25;1,25;0,440;5,14;6,28;0,47
SP;3537404;Pereira Barreto;Outros;Coligado;3;71,24;21,10;9,92;14,77;44,34;514,72;0,66;0,415;9,47;18,36;0,55
SP;3527009;Lindóia;Outros;Coligado;2;74,12;16,00;9,64;10,98;20,43;682,76;0,29;0,398;8,20;7,03;0,47
SP;3528403;Mairinque;Outros;Coligado;5;71,46;20,60;9,89;9,33;33,50;577,89;0,69;0,407;5,89;17,52;0,49
SP;3553104;Taiaçu;Outros;Coligado;2;70,09;23,40;9,65;17,29;43,59;471,48;0,00;0,251;7,85;7,99;0,51
SP;3516606;Gália;Outros;Coligado;2;69,04;25,60;9,40;18,65;47,94;472,20;1,90;0,326;7,60;12,02;0,54
SP;3517000;Getulina;Outros;Coligado;3;70,68;22,20;10,33;16,35;46,58;500,75;2,05;0,316;7,89;13,95;0,55
SP;3536000;Parapuã;Outros;Coligado;2;73,11;17,70;10,43;17,05;72,95;418,66;1,07;0,307;6,40;11,53;0,70
SP;3550100;São Manuel;Outros;Coligado;3;71,35;20,90;9,87;13,61;32,48;597,39;0,45;0,361;8,89;13,14;0,51
SP;3551900;Severínia;Outros;Coligado;4;72,21;19,30;10,32;18,18;28,16;632,46;0,97;0,265;3,50;13,06;0,50
SP;3506904;Bofete;Outros;Não-coligado;3;73,08;17,70;9,46;15,62;47,80;579,27;3,26;0,286;4,63;8,79;0,61
SP;3540754;Potim;Outros;Coligado;2;68,42;27,00;10,35;11,05;47,16;369,73;1,98;0,348;2,36;16,27;0,44
SP;3509700;Campos do Jordão;Outros;Coligado;4;70,69;22,10;9,73;9,86;25,42;741,15;0,31;0,364;3,82;8,94;0,54
SP;3551009;São Vicente;Outros;Coligado;2;72,81;18,20;10,36;7,95;27,91;667,43;0,39;0,495;7,60;20,83;0,50
SP;3544202;Riolândia;Outros;Coligado;2;69,17;25,30;10,39;20,70;54,62;470,04;1,86;0,272;4,51;10,78;0,60
SP;3509007;Caieiras;Outros;Coligado;2;73,65;16,80;10,55;7,89;28,79;648,98;1,35;0,446;5,33;19,22;0,49
SP;3530805;Mogi Mirim;Outros;Coligado;4;73,57;16,90;10,40;8,34;21,36;826,96;0,18;0,484;12,59;11,45;0,53
SP;3533809;Óleo;Outros;Coligado;4;71,53;20,50;10,18;11,23;55,89;348,31;0,67;0,320;2,81;4,95;0,47
SP;3504503;Avaré;Outros;Coligado;2;73,77;16,60;9,97;8,89;32,77;735,80;0,33;0,405;11,85;13,64;0,56
SP;3536802;Pedra Bela;Outros;Coligado;2;70,31;22,90;9,49;21,04;47,91;374,50;7,93;0,202;1,85;5,75;0,46
SP;3554953;Tuiuti;Outros;Coligado;3;73,82;16,50;8,70;16,15;37,43;468,84;1,66;0,231;3,27;8,43;0,46
SP;3546900;Santa Lúcia;Outros;Coligado;3;73,06;17,70;10,99;17,88;24,90;560,19;0,00;0,293;3,70;12,28;0,45
SP;3523800;Itobi;Outros;Não-coligado;4;72,71;18,40;9,49;13,25;46,00;445,86;0,54;0,276;4,27;8,60;0,51
SP;3556354;Vargem;Outros;Coligado;2;73,65;16,80;10,27;18,63;38,79;491,56;2,50;0,255;3,13;7,52;0,48
SP;3539806;Poá;Outros;Não-coligado;5;72,11;19,40;10,80;7,53;31,52;610,40;0,16;0,503;6,99;20,36;0,49
SP;3531506;Monte Azul Paulista;Outros;Coligado;3;73,73;16,60;10,21;13,13;38,46;650,41;0,03;0,347;7,23;11,26;0,59
SP;3519253;Iaras;Outros;Coligado;3;69,84;23,90;10,31;14,28;46,09;388,26;2,79;0,250;0,00;6,18;0,44
SP;3538907;Pirajuí;Outros;Coligado;5;75,28;14,20;9,99;12,34;40,10;534,33;0,82;0,408;8,97;16,06;0,50
SP;3505609;Barrinha;Outros;Coligado;2;70,57;22,40;9,61;16,46;41,23;434,95;0,13;0,260;2,57;14,89;0,46
SP;3521705;Itaberá;Outros;Coligado;3;72,15;19,40;10,11;14,33;66,09;331,69;6,27;0,248;5,20;10,28;0,61
SP;3507100;Bom Jesus dos Perdões;Outros;Coligado;4;71,05;21,40;9,39;13,42;29,64;581,26;2,88;0,323;3,82;10,48;0,49
SP;3519501;Ibirarema;Outros;Coligado;4;71,46;20,70;10,26;12,90;37,69;584,45;7,11;0,366;7,76;5,90;0,56
SP;3541307;Presidente Epitácio;PMDB-PSDB-PFL;Coligado;2;70,65;22,20;10,26;13,00;37,93;581,34;2,18;0,419;8,03;16,13;0,56
SP;3546405;Santa Cruz do Rio Pardo;PMDB-PSDB-PFL;Coligado;3;73,04;17,80;10,09;10,48;30,90;682,29;0,55;0,396;9,26;7,41;0,54
SP;3503158;Arapeí;PMDB-PSDB-PFL;Coligado;3;71,01;21,50;9,87;18,25;59,67;298,06;3,25;0,303;3,22;7,11;0,45
SP;3515657;Fernão;PMDB-PSDB-PFL;Coligado;2;71,57;20,40;11,02;16,77;42,82;555,91;2,46;0,264;4,89;5,73;0,58
SP;3515129;Emilianópolis;PMDB-PSDB-PFL;Não-coligado;3;70,99;21,60;10,91;22,36;82,59;373,40;0,39;0,326;4,38;12,26;0,76
SP;3546306;Santa Cruz das Palmeiras;PMDB-PSDB-PFL;Coligado;3;71,46;20,70;9,60;13,00;34,88;570,03;0,00;0,301;6,45;10,91;0,51
SP;3504602;Bady Bassitt;PMDB-PSDB-PFL;Coligado;3;71,18;21,20;10,43;7,91;23,37;622,63;0,51;0,453;5,81;10,89;0,45
SP;3536570;Paulistânia;PMDB-PSDB-PFL;Coligado;2;71,52;20,50;10,18;18,56;41,79;475,08;0,76;0,290;4,74;3,70;0,49
SP;3525409;Jeriquara;PMDB-PSDB-PFL;Coligado;2;69,90;23,80;7,88;18,10;49,02;432,24;0,00;0,190;3,49;4,45;0,51
SP;3527207;Lorena;PMDB-PSDB-PFL;Coligado;4;73,95;16,30;10,60;7,32;34,87;654,96;0,69;0,518;11,68;18,07;0,54
SP;3544251;Rosana;PMDB-PSDB-PFL;Coligado;3;72,66;18,40;10,85;10,67;42,61;599,92;3,70;0,475;6,99;17,07;0,59
SP;3503604;Areiópolis;PMDB-PSDB-PFL;Não-coligado;3;70,89;21,80;9,16;19,29;43,92;400,76;0,10;0,243;2,00;12,17;0,45
SP;3540705;Porto Ferreira;PMDB-PSDB-PFL;Coligado;3;71,35;20,90;10,21;9,62;27,88;663,38;0,18;0,452;7,49;12,28;0,50
SP;3544400;Rubiácea;PMDB-PSDB-PFL;Coligado;2;72,18;19,30;11,23;18,15;43,28;436,82;2,14;0,256;1,84;9,90;0,49
SP;3540853;Pracinha;PMDB-PSDB-PFL;Coligado;2;71,56;20,50;10,02;25,00;66,81;239,55;3,62;0,196;3,61;9,24;0,38
SP;3529104;Marinópolis;PMDB-PSDB-PFL;Coligado;2;68,79;26,10;9,26;21,86;50,85;348,55;0,00;0,295;3,54;5,26;0,41
SP;3510500;Caraguatatuba;PMDB-PSDB-PFL;Coligado;2;73,59;16,90;10,35;10,20;32,50;657,88;0,71;0,428;6,54;16,73;0,54
SP;3522158;Itaóca;PMDB-PSDB-PFL;Coligado;2;67,73;28,60;10,38;27,02;77,14;209,27;7,10;0,263;1,15;8,25;0,61
SP;3544004;Rio das Pedras;PMDB-PSDB-PFL;Coligado;2;72,14;19,40;10,17;11,13;27,92;602,78;0,77;0,398;6,35;14,81;0,49
SP;3532405;Nazaré Paulista;PMDB-PSDB-PFL;Não-coligado;5;69,56;24,50;8,83;20,89;52,94;427,04;1,48;0,219;3,98;12,12;0,55
SP;3501400;Álvaro de Carvalho;PMDB-PSDB-PFL;Coligado;1;68,36;27,10;9,92;19,12;59,25;290,82;3,60;0,246;2,61;5,01;0,40
SP;3529203;Martinópolis;PMDB-PSDB-PFL;Coligado;3;71,26;21,00;10,61;16,14;50,21;458,48;3,02;0,360;6,74;11,89;0,54
SP;3528858;Marapoama;PMDB-PSDB-PFL;Coligado;1;71,76;20,10;9,28;15,29;37,07;384,31;0,00;0,253;0,00;11,05;0,41
SP;3543808;Rinópolis;PMDB-PSDB-PFL;Coligado;2;71,35;20,80;10,72;18,30;44,89;454,64;4,10;0,351;7,33;6,85;0,53
SP;3556602;Vera Cruz;PMDB-PSDB-PFL;Coligado;2;70,22;23,10;10,25;14,18;39,84;543,53;0,65;0,398;9,32;7,21;0,51
SP;3514601;Dumont;PMDB-PSDB-PFL;Não-coligado;2;72,39;18,90;9,96;12,36;19,77;699,07;0,00;0,368;6,08;7,79;0,48
SP;3528809;Maracaí;PMDB-PSDB-PFL;Coligado;4;72,02;19,60;10,71;13,63;38,38;458,70;0,34;0,433;6,33;13,06;0,45
SP;3531308;Monte Alto;PMDB-PSDB-PFL;Coligado;4;74,28;15,70;10,61;10,45;23,79;698,18;0,07;0,414;7,17;10,49;0,50
SP;3523503;Itatinga;PMDB-PSDB-PFL;Coligado;3;72,50;18,70;8,80;14,97;45,55;434,29;0,34;0,283;5,36;13,01;0,48
SP;3531100;Mongaguá;PMDB-PSDB-PFL;Coligado;3;70,17;23,20;9,27;8,80;35,67;620,65;4,18;0,400;5,48;23,39;0,55
SP;3556958;Vitória Brasil;PMDB-PSDB-PFL;Coligado;2;69,26;25,10;11,61;24,67;57,41;350,24;4,25;0,265;3,37;8,77;0,45
SP;3509403;Cajuru;PMDB-PSDB-PFL;Coligado;2;71,87;19,90;9,39;11,72;36,55;552,71;0,21;0,363;7,06;10,66;0,52
SP;3536109;Pardinho;PMDB-PSDB-PFL;Coligado;2;72,87;18,10;9,70;15,11;37,76;493,17;0,51;0,307;5,06;4,62;0,48
SP;3540259;Pontalinda;PMDB-PSDB-PFL;Coligado;2;71,93;19,80;10,54;23,42;66,53;261,69;1,80;0,275;2,58;17,87;0,40
SP;3513850;Dirce Reis;PMDB-PSDB-PFL;Coligado;2;71,25;21,00;11,23;24,27;51,31;370,41;2,42;0,290;5,21;5,15;0,45
SP;3553302;Tambaú;PMDB-PSDB-PFL;Coligado;3;70,76;22,00;9,70;10,09;34,03;510,14;0,27;0,333;7,07;9,54;0,48
SP;3527405;Lucélia;PMDB-PSDB-PFL;Coligado;2;71,89;19,80;10,97;14,65;42,25;514,92;1,57;0,363;7,65;12,55;0,53
SP;3504008;Assis;PMDB-PSDB-PFL;Coligado;4;73,36;17,20;10,85;8,18;26,54;794,13;0,03;0,512;15,60;12,53;0,55
SP;3532843;Nova Canaã Paulista;PMDB-PSDB-PFL;Não-coligado;1;72,09;19,50;11,35;23,66;58,76;313,59;2,37;0,243;1,67;7,57;0,45
SP;3557105;Votuporanga;PMDB-PSDB-PFL;Coligado;3;73,92;16,30;10,72;10,30;24,77;818,14;0,18;0,456;12,58;9,95;0,57
SP;3556404;Vargem Grande do Sul;PMDB-PSDB-PFL;Coligado;4;71,63;20,30;9,44;11,31;29,59;557,05;0,60;0,307;6,10;9,37;0,47
SP;3509106;Caiuá;PMDB-PSDB-PFL;Coligado;2;67,71;28,60;10,75;21,71;58,87;288,27;11,67;0,301;3,02;6,87;0,48
SP;3518305;Guararema;PMDB-PSDB-PFL;Coligado;5;72,46;18,80;10,00;15,66;34,55;702,66;2,04;0,381;6,13;12,99;0,59
SP;3522505;Itapevi;PMDB-PSDB-PFL;Coligado;3;70,47;22,60;9,77;11,59;44,40;431,07;2,75;0,354;3,24;23,12;0,48
SP;3550001;São Luís do Paraitinga;PMDB-PSDB-PFL;Não-coligado;3;69,70;24,20;9,46;19,45;51,64;463,62;3,45;0,253;4,84;8,45;0,53
SP;3520442;Ilha Solteira;PMDB-PSDB-PFL;Coligado;2;76,09;13,00;11,32;6,71;21,09;765,83;0,23;0,578;16,97;14,84;0,48
SP;3520426;Ilha Comprida;PMDB-PSDB-PFL;Coligado;1;72,38;19,00;9,86;7,54;37,56;641,27;0,00;0,464;5,48;18,12;0,56
SP;3535804;Paranapanema;PMDB-PSDB-PFL;Coligado;2;71,37;20,80;9,24;15,75;48,79;512,73;1,78;0,296;5,67;9,62;0,59
SP;3514809;Eldorado;PMDB-PSDB-PFL;Coligado;3;72,41;18,90;9,75;19,24;64,74;340,93;6,49;0,295;5,09;15,90;0,60
SP;3503406;Arealva;PMDB-PSDB-PFL;Coligado;2;72,84;18,10;10,16;11,74;30,42;546,93;0,32;0,319;4,47;9,49;0,49
SP;3514403;Dracena;PMDB-PSDB-PFL;Coligado;2;75,14;14,40;10,96;11,29;30,54;723,98;0,74;0,447;11,22;13,61;0,59
SP;3549904;São José dos Campos;PMDB-PSDB-PFL;Coligado;4;73,39;17,76;10,78;5,90;23,09;936,61;1,06;0,581;12,96;17,25;0,56
SP;3532058;Motuca;PMDB-PSDB-PFL;Coligado;2;71,44;20,70;10,32;17,33;42,77;430,00;0,00;0,385;1,68;9,20;0,47
SP;3501806;Américo de Campos;PMDB-PSDB-PFL;Coligado;2;72,12;19,40;9,93;16,08;43,37;462,61;0,08;0,312;5,36;6,48;0,48
SP;3552809;Taboão da Serra;PMDB-PSDB-PFL;Coligado;3;73,59;16,90;9,87;7,79;24,60;722,69;0,22;0,487;5,63;19,09;0,51
SP;3532207;Narandiba;PMDB-PSDB-PFL;Coligado;2;72,07;19,50;11,01;20,14;64,58;334,54;5,78;0,247;3,50;13,42;0,54
SP;3518404;Guaratinguetá;PMDB-PSDB-PFL;Coligado;6;72,77;18,30;10,74;5,78;30,25;796,10;0,88;0,536;13,93;15,31;0,57
SP;3548401;Santópolis do Aguapeí;PMDB-PSDB-PFL;Coligado;2;72,15;19,40;10,77;18,64;59,90;337,70;0,24;0,319;2,03;4,69;0,44
SP;3510609;Carapicuíba;PMDB-PSDB-PFL;Coligado;6;71,13;21,30;10,04;8,31;29,00;565,95;0,78;0,429;3,79;20,42;0,45
SP;3503356;Arco-Íris;PMDB-PSDB-PFL;Coligado;3;72,44;18,80;10,48;23,47;29,82;506,12;1,28;0,262;0,93;5,09;0,40
SP;3502309;Anhembi;PMDB-PSDB-PFL;Coligado;3;72,52;18,70;10,00;13,09;47,96;492,76;0,94;0,333;4,54;9,87;0,55
SP;3532504;Neves Paulista;PMDB-PSDB-PFL;Coligado;2;72,94;18,00;10,84;13,70;27,42;623,92;0,05;0,386;8,29;8,43;0,48
SP;3526001;Junqueirópolis;PMDB-PSDB-PFL;Coligado;2;71,48;20,60;10,92;16,88;43,01;480,91;2,82;0,360;8,50;12,80;0,52
SP;3518602;Guariba;PMDB-PSDB-PFL;Coligado;2;69,97;23,60;9,74;18,65;40,61;492,36;0,02;0,288;4,99;14,03;0,50
SP;3551405;Serra Azul;PMDB-PSDB-PFL;Coligado;2;69,22;25,20;9,96;16,27;47,33;429,00;0,00;0,283;3,81;12,67;0,49
SP;3500758;Alambari;PMDB-PSDB-PFL;Coligado;5;70,13;23,30;9,56;15,11;48,40;429,24;0,58;0,291;3,62;10,82;0,49
SP;3516903;General Salgado;PMDB-PSDB-PFL;Coligado;2;70,20;23,10;10,65;17,37;41,63;540,56;1,85;0,351;8,93;9,51;0,55
SP;3537156;Pedrinhas Paulista;PMDB-PSDB-PFL;Não-coligado;2;74,91;14,70;11,35;11,30;38,49;674,88;0,00;0,441;11,50;10,45;0,56
SP;3504800;Bálsamo;PMDB-PSDB-PFL;Coligado;2;74,97;14,60;10,62;13,55;27,07;862,80;4,29;0,369;4,46;11,16;0,62
SP;3514304;Dourado;PMDB-PSDB-PFL;Coligado;3;71,15;21,20;10,74;14,94;30,55;517,39;0,14;0,342;5,63;7,83;0,46
SP;3532108;Murutinga do Sul;PMDB-PSDB-PFL;Coligado;2;72,48;18,80;11,87;14,07;37,82;458,15;8,32;0,362;4,82;5,46;0,47
SP;3546207;Santa Cruz da Conceição;PMDB-PSDB-PFL;Coligado;3;75,62;13,70;10,14;9,33;24,85;680,97;0,00;0,369;7,88;8,16;0,52
