amicus;cutoffs_ALL;cutoffs_BREYER;cutoffs_GINSBURG;cutoffs_KENNEDY;cutoffs_ROBERTS;cutoffs_SCALIA;BREYER_res_questions;GINSBURG_res_questions;KENNEDY_res_questions;ROBERTS_res_questions;SCALIA_res_questions;BREYER_pet_questions;GINSBURG_pet_questions;KENNEDY_pet_questions;ROBERTS_pet_questions;SCALIA_pet_questions;BREYER_question_diff;GINSBURG_question_diff;KENNEDY_question_diff;ROBERTS_question_diff;SCALIA_question_diff;BREYER_cc_ratio_pet;GINSBURG_cc_ratio_pet;KENNEDY_cc_ratio_pet;ROBERTS_cc_ratio_pet;SCALIA_cc_ratio_pet;BREYER_cc_ratio_res;GINSBURG_cc_ratio_res;KENNEDY_cc_ratio_res;ROBERTS_cc_ratio_res;SCALIA_cc_ratio_res;BREYER_cc_ratio_diff;GINSBURG_cc_ratio_diff;KENNEDY_cc_ratio_diff;ROBERTS_cc_ratio_diff;SCALIA_cc_ratio_diff;BREYER_qc_ratio_diff;GINSBURG_qc_ratio_diff;KENNEDY_qc_ratio_diff;ROBERTS_qc_ratio_diff;SCALIA_qc_ratio_diff;BREYER_wc_ratio_diff;GINSBURG_wc_ratio_diff;KENNEDY_wc_ratio_diff;ROBERTS_wc_ratio_diff;SCALIA_wc_ratio_diff;caseOrigin_circuit;adminAction;adminActionState;lcDispositionDirection;lcDisposition;issueArea;certReason;jurisdiction;winner
0;30;0,818181818;-0,200000000;0,200000000;1,000000000;0,200000000;0,2800000000000000;0,3333333333333333;0,3157894736842105;0,4303797468354431;0,3928571428571429;0,2380952380952381;0,4047619047619048;0,1875000000000000;0,0000000000000000;0,3000000000000000;0;0;0;-1;0;0,2187500000000000;0,7368421052631579;0,4571428571428571;0,0365853658536585;0,4166666666666667;0,7812500000000000;0,2631578947368421;0,5428571428571428;0,9634146341463414;0,5833333333333334;-1;1;0;-1;0;-1;1;-1;-1;-1;-1;1;0;-1;0;0;0;0;1,0;2,0;4;12;1;1
1;-4;1,000000000;0,000000000;0,000000000;-1,000000000;-1,000000000;0,2857142857142857;0,1818181818181819;0,0000000000000000;0,3333333333333333;0,1666666666666667;0,0000000000000000;0,5000000000000000;0,8000000000000000;0,6666666666666666;0,2173913043478261;-1;1;1;1;0;0,0344827586206896;0,2666666666666667;0,8333333333333334;0,5000000000000000;0,7931034482758621;0,9655172413793104;0,7333333333333333;0,1666666666666667;0,5000000000000000;0,2068965517241379;-1;-1;1;0;1;-1;0;1;1;1;-1;-1;1;0;1;5;0;0;1,0;2,0;9;2;1;1
1;18;1,000000000;0,333333333;0,500000000;0,333333333;0,600000000;0,5454545454545454;0,2105263157894737;0,2000000000000000;0,5000000000000000;0,2553191489361702;0,0000000000000000;0,6086956521739131;0,4736842105263158;0,4500000000000000;0,6956521739130435;-1;1;1;0;1;0,0434782608695652;0,5476190476190477;0,6551724137931034;0,4166666666666667;0,3285714285714286;0,9565217391304348;0,4523809523809524;0,3448275862068966;0,5833333333333334;0,6714285714285714;-1;0;1;0;-1;-1;1;1;-1;0;-1;0;1;0;-1;9;0;0;1,0;2,0;9;12;1;1
1;10;0,000000000;0,600000000;1,000000000;1,000000000;0,000000000;0,0000000000000000;0,3125000000000000;0,4375000000000000;0,2666666666666667;0,3846153846153846;0,0000000000000000;0,6000000000000000;1,0000000000000000;0,0000000000000000;0,3939393939393939;0;1;1;-1;0;0,5000000000000000;0,3846153846153846;0,0588235294117647;0,1666666666666667;0,7173913043478261;0,5000000000000000;0,6153846153846154;0,9411764705882352;0,8333333333333334;0,2826086956521739;0;-1;-1;-1;1;0;0;-1;-1;1;0;0;-1;-1;1;3;0;0;2,0;2,0;3;2;1;1
0;-18;-0,750000000;0,333333333;-1,000000000;-0,500000000;-0,428571429;0,0000000000000000;0,7500000000000000;0,0000000000000000;0,3333333333333333;0,5000000000000000;0,4500000000000000;0,4000000000000000;0,3333333333333333;0,3809523809523810;0,2142857142857143;1;-1;1;0;-1;0,9090909090909092;0,2941176470588235;0,7500000000000000;0,8750000000000000;0,5833333333333334;0,0909090909090909;0,7058823529411765;0,2500000000000000;0,1250000000000000;0,4166666666666667;1;-1;1;1;0;1;-1;1;1;-1;1;0;1;1;1;6;0;0;2,0;1,5;1;11;1;0
1;1;0,692307692;-0,142857143;0,000000000;0,111111111;-0,481481481;0,2264150943396226;0,2857142857142857;0,2727272727272727;0,2352941176470588;0,1562500000000000;0,4166666666666667;0,4814814814814815;0,5000000000000000;0,2857142857142857;0,3666666666666666;0;0;1;0;1;0,1846153846153847;0,6585365853658537;0,4210526315789473;0,5526315789473685;0,6521739130434783;0,8153846153846154;0,3414634146341464;0,5789473684210527;0,4473684210526316;0,3478260869565217;-1;1;0;0;1;-1;1;0;0;1;-1;1;0;0;1;0;0;0;2,0;1,5;1;11;1;1
-1;16;0,666666667;0,555555556;-0,333333333;0,200000000;-1,000000000;0,4117647058823529;0,1000000000000000;0,4444444444444444;0,1176470588235294;0,0000000000000000;0,1875000000000000;0,6666666666666666;0,3333333333333333;0,2413793103448276;0,2000000000000000;-1;1;0;0;0;0,3200000000000000;0,3103448275862069;0,4000000000000000;0,6304347826086957;0,9375000000000000;0,6800000000000000;0,6896551724137931;0,6000000000000000;0,3695652173913043;0,0625000000000000;-1;-1;0;1;1;-1;1;-1;1;1;-1;-1;0;1;1;13;0;0;1,0;2,0;10;12;1;0
0;-5;0,777777778;-1,000000000;-1,000000000;-1,000000000;-0,777777778;0,2380952380952381;0,5000000000000000;0,0000000000000000;0,0000000000000000;0,2500000000000000;0,1428571428571428;0,4666666666666667;0,1250000000000000;0,1538461538461538;0,2222222222222222;0;0;0;0;0;0,1428571428571428;0,6521739130434783;0,8888888888888888;0,9285714285714286;0,6279069767441861;0,8571428571428571;0,3478260869565217;0,1111111111111111;0,0714285714285714;0,3720930232558139;-1;1;1;1;1;-1;1;1;1;0;-1;1;1;1;1;1;0;0;1,0;2,0;1;2;1;0
0;-9;0,142857143;0,000000000;-0,428571429;-0,333333333;-0,500000000;0,1147540983606557;0,0000000000000000;0,6250000000000000;0,1111111111111111;0,4444444444444444;0,2142857142857143;0,1333333333333333;0,4166666666666667;0,1818181818181819;0,1250000000000000;0;0;-1;0;-1;0,1866666666666667;0,6818181818181818;0,6000000000000000;0,5500000000000000;0,7272727272727273;0,8133333333333334;0,3181818181818182;0,4000000000000000;0,4500000000000000;0,2727272727272727;-1;1;0;0;1;-1;1;0;1;0;-1;1;1;1;1;11;0;0;1,0;1,5;1;11;1;1
0;-8;0,166666667;1,000000000;-1,000000000;0,000000000;-1,000000000;0,2222222222222222;0,2500000000000000;0,0000000000000000;0,0000000000000000;0,1000000000000000;0,1041666666666667;0,3333333333333333;0,6250000000000000;0,0000000000000000;0,1250000000000000;0;0;1;0;0;0,4324324324324325;0,2307692307692308;0,8888888888888888;0,4000000000000000;0,6153846153846154;0,5675675675675675;0,7692307692307693;0,1111111111111111;0,6000000000000000;0,3846153846153846;0;-1;1;0;1;-1;-1;1;0;1;0;-1;1;0;0;6;0;0;2,0;4,0;10;2;1;1
1;-5;0,500000000;0,200000000;0,000000000;-0,750000000;0,600000000;0,1860465116279069;0,4000000000000000;1,0000000000000000;0,2500000000000000;0,3695652173913043;0,5263157894736842;0,2857142857142857;0,4000000000000000;0,1785714285714286;0,2666666666666667;1;0;-1;0;0;0,3064516129032258;0,5833333333333334;0,7142857142857143;0,7777777777777778;0,2459016393442623;0,6935483870967742;0,4166666666666667;0,2857142857142857;0,2222222222222222;0,7540983606557377;-1;0;1;1;-1;0;0;0;1;-1;-1;0;1;1;-1;6;1;0;1,0;2,0;2;12;1;1
1;-5;0,000000000;0,333333333;0,000000000;-0,333333333;-0,200000000;0,2857142857142857;0,1739130434782609;0,0000000000000000;0,0000000000000000;0,1500000000000000;0,2000000000000000;0,3000000000000000;0,3333333333333333;0,4545454545454546;0,3750000000000000;0;0;1;1;1;0,3488372093023256;0,3030303030303030;0,6000000000000000;0,7333333333333333;0,4444444444444444;0,6511627906976745;0,6969696969696970;0,4000000000000000;0,2666666666666667;0,5555555555555556;-1;-1;0;1;0;-1;0;1;1;1;-1;-1;0;1;0;9;1;0;2,0;6,0;8;2;1;1
0;51;0,846153846;0,400000000;1,000000000;0,333333333;0,176470588;0,3559322033898305;0,2413793103448276;0,4285714285714285;0,1666666666666667;0,2400000000000000;0,5000000000000000;0,5000000000000000;0,2500000000000000;0,2500000000000000;0,2400000000000000;0;1;0;0;0;0,0634920634920635;0,3555555555555556;0,3636363636363637;0,5714285714285714;0,5000000000000000;0,9365079365079364;0,6444444444444445;0,6363636363636364;0,4285714285714285;0,5000000000000000;-1;-1;-1;0;0;-1;0;-1;1;0;-1;-1;0;0;0;11;0;0;1,0;2,0;9;2;1;1
0;4;0,200000000;-1,000000000;-1,000000000;0,833333333;1,000000000;0,4000000000000000;0,0909090909090909;0,5000000000000000;0,5000000000000000;0,2333333333333334;0,2790697674418605;0,3888888888888889;0,2000000000000000;0,3333333333333333;0,4285714285714285;0;1;-1;0;0;0,6825396825396826;0,6206896551724138;0,9090909090909092;0,1153846153846154;0,4117647058823529;0,3174603174603174;0,3793103448275862;0,0909090909090909;0,8846153846153846;0,5882352941176471;1;1;1;-1;0;0;1;1;-1;0;1;0;1;-1;-1;6;0;0;2,0;2,0;1;11;1;1
0;28;1,000000000;-1,000000000;-0,111111111;1,000000000;0,500000000;0,4516129032258064;0,4615384615384616;0,4000000000000000;0,0816326530612245;0,6153846153846154;0,0000000000000000;0,5454545454545454;0,5555555555555556;0,4000000000000000;0,3333333333333333;-1;0;0;1;-1;0,0312500000000000;0,4583333333333333;0,5454545454545454;0,0925925925925926;0,4090909090909091;0,9687500000000000;0,5416666666666666;0,4545454545454546;0,9074074074074074;0,5909090909090909;-1;0;0;-1;0;-1;0;1;-1;-1;-1;0;1;-1;-1;9;0;0;2,0;7,0;2;12;1;1
0;-13;-0,500000000;-0,200000000;-0,333333333;0,111111111;0,066666667;0,2424242424242424;0,3333333333333333;0,5454545454545454;0,4545454545454546;0,5333333333333333;0,3114754098360656;0,3846153846153846;0,0000000000000000;0,1600000000000000;0,4000000000000000;0;0;-1;-1;0;0,6489361702127660;0,6842105263157895;0,3125000000000000;0,6944444444444444;0,4545454545454546;0,3510638297872340;0,3157894736842105;0,6875000000000000;0,3055555555555556;0,5454545454545454;1;1;-1;1;0;1;1;-1;0;-1;0;1;-1;1;0;10;0;0;2,0;2,0;9;2;1;0
1;-10;1,000000000;0,142857143;-1,000000000;-1,000000000;-0,200000000;0,2244897959183673;0,2962962962962963;0,1250000000000000;0,1250000000000000;0,2222222222222222;0,0000000000000000;0,2222222222222222;0,1250000000000000;0,2666666666666667;0,2000000000000000;-1;0;0;0;0;0,0200000000000000;0,2500000000000000;0,5000000000000000;0,6521739130434783;0,4545454545454546;0,9800000000000000;0,7500000000000000;0,5000000000000000;0,3478260869565217;0,5454545454545454;-1;-1;0;1;0;-1;-1;0;1;0;-1;-1;0;1;-1;7;0;0;1,0;1,5;2;12;1;1
1;4;0,285714286;0,428571429;-1,000000000;0,142857143;0,000000000;0,2156862745098039;0,2580645161290323;1,0000000000000000;0,2500000000000000;0,1000000000000000;0,3529411764705883;0,7500000000000000;0,2105263157894737;0,4000000000000000;0,0000000000000000;0;1;-1;0;0;0,2500000000000000;0,1142857142857143;0,9500000000000000;0,5555555555555556;0,4736842105263158;0,7500000000000000;0,8857142857142857;0,0500000000000000;0,4444444444444444;0,5263157894736842;-1;-1;1;0;0;-1;-1;1;1;-1;-1;-1;1;0;1;4;0;0;1,0;8,0;6;2;1;1
1;-3;0,000000000;-0,571428571;1,000000000;-0,272727273;0,866666667;0,0000000000000000;0,2500000000000000;0,4545454545454546;0,2222222222222222;0,3023255813953488;0,0000000000000000;0,1724137931034483;1,0000000000000000;0,1944444444444444;0,0000000000000000;0;0;1;0;-1;0,5000000000000000;0,7837837837837838;0,1538461538461538;0,5714285714285714;0,0227272727272727;0,5000000000000000;0,2162162162162162;0,8461538461538461;0,4285714285714285;0,9772727272727272;0;1;-1;0;-1;0;1;-1;0;-1;0;1;-1;0;-1;9;1;0;2,0;2,0;8;12;1;1
1;17;1,000000000;-1,000000000;0,000000000;0,777777778;0,846153846;0,2333333333333334;1,0000000000000000;0,0000000000000000;0,2173913043478261;0,4583333333333333;0,1333333333333333;0,2727272727272727;0,0000000000000000;0,0000000000000000;0,1363636363636364;0;-1;0;-1;-1;0,3333333333333333;0,9166666666666666;0,5000000000000000;0,1785714285714286;0,4782608695652174;0,6666666666666666;0,0833333333333333;0,5000000000000000;0,8214285714285714;0,5217391304347826;-1;1;0;-1;0;-1;1;0;-1;-1;-1;1;0;-1;0;3;0;0;1,0;2,0;1;2;1;0
0;6;0,000000000;-0,428571429;0,571428571;0,555555556;-0,157894737;0,2558139534883721;0,2222222222222222;0,4782608695652174;0,2500000000000000;0,4594594594594595;0,2391304347826087;0,3500000000000000;0,4000000000000000;0,2307692307692308;0,5416666666666666;0;0;0;0;0;0,5168539325842697;0,6896551724137931;0,1785714285714286;0,3939393939393939;0,3934426229508197;0,4831460674157303;0,3103448275862069;0,8214285714285714;0,6060606060606061;0,6065573770491803;0;1;-1;-1;-1;0;1;-1;-1;0;0;1;-1;-1;-1;9;0;0;2,0;7,0;7;12;1;1
1;12;1,000000000;-1,000000000;-0,500000000;0,555555556;-0,272727273;0,2093023255813954;0,0000000000000000;0,2857142857142857;0,2571428571428571;0,2777777777777778;0,0000000000000000;0,2727272727272727;0,1538461538461538;0,0000000000000000;0,5625000000000000;-1;1;0;-1;1;0,0227272727272727;0,9166666666666666;0,6500000000000000;0,1860465116279069;0,4705882352941176;0,9772727272727272;0,0833333333333333;0,3500000000000000;0,8139534883720930;0,5294117647058824;-1;1;1;-1;0;-1;1;0;-1;1;-1;1;1;-1;0;11;0;0;1,0;2,0;8;12;1;0
0;2;0,142857143;-1,000000000;0,200000000;0,000000000;0,333333333;0,2631578947368421;0,6666666666666666;0,3846153846153846;0,2000000000000000;0,1200000000000000;0,2187500000000000;0,3333333333333333;0,3750000000000000;0,1428571428571428;0,2941176470588235;0;-1;0;0;0;0,6274509803921569;0,5000000000000000;0,3809523809523810;0,5833333333333334;0,4047619047619048;0,3725490196078431;0,5000000000000000;0,6190476190476191;0,4166666666666667;0,5952380952380952;1;0;-1;0;0;0;-1;-1;0;1;1;0;-1;1;0;9;0;0;1,0;2,0;1;10;1;0
-1;3;0,100000000;-0,454545455;-0,818181818;0,846153846;0,684210526;0,2000000000000000;0,4000000000000000;0,4000000000000000;0,1250000000000000;0,2916666666666667;0,2500000000000000;0,3333333333333333;0,4500000000000000;0,4000000000000000;0,4545454545454546;0;0;0;1;0;0,3750000000000000;0,8571428571428571;0,8000000000000000;0,1351351351351351;0,1864406779661017;0,6250000000000000;0,1428571428571428;0,2000000000000000;0,8648648648648649;0,8135593220338984;-1;1;1;-1;-1;0;1;1;-1;-1;-1;1;1;-1;-1;4;0;0;2,0;1,5;8;11;1;1
1;-27;-0,400000000;0,000000000;-1,000000000;-0,882352941;0,200000000;0,3030303030303030;0,2857142857142857;0,3333333333333333;0,2500000000000000;0,2857142857142857;0,3255813953488372;0,5555555555555556;0,1904761904761905;0,3000000000000000;0,2173913043478261;0;1;0;0;0;0,5657894736842105;0,2432432432432433;0,7777777777777778;0,9259259259259260;0,5227272727272727;0,4342105263157895;0,7567567567567568;0,2222222222222222;0,0740740740740741;0,4772727272727273;0;-1;1;1;0;0;-1;1;1;0;0;-1;1;1;0;4;1;1;1,0;4,0;10;12;1;1
0;4;1,000000000;0,176470588;0,142857143;-0,076923077;0,636363636;0,4666666666666667;0,4062500000000000;0,5000000000000000;0,3809523809523810;0,4814814814814815;0,0000000000000000;0,3333333333333333;0,5000000000000000;0,3939393939393939;0,5000000000000000;-1;0;0;0;0;0,0217391304347826;0,4838709677419355;0,4545454545454546;0,6111111111111112;0,3076923076923077;0,9782608695652174;0,5161290322580645;0,5454545454545454;0,3888888888888889;0,6923076923076923;-1;0;0;1;-1;-1;0;0;1;-1;-1;0;0;1;-1;9;1;0;2,0;4,0;5;12;1;1
0;-13;1,000000000;-0,714285714;-0,500000000;0,090909091;-1,000000000;0,4666666666666667;1,0000000000000000;0,6000000000000000;0,3684210526315789;0,0000000000000000;0,0000000000000000;0,2500000000000000;0,2400000000000000;0,2631578947368421;0,2105263157894737;-1;-1;-1;0;1;0,0322580645161290;0,7272727272727273;0,8333333333333334;0,5000000000000000;0,9500000000000000;0,9677419354838710;0,2727272727272727;0,1666666666666667;0,5000000000000000;0,0500000000000000;-1;1;1;0;1;-1;0;1;0;1;-1;1;1;0;1;11;0;0;1,0;2,0;2;2;1;1
0;-13;-1,000000000;-0,750000000;-0,200000000;0,384615385;-0,333333333;0,6666666666666666;0,3571428571428572;0,7142857142857143;0,5555555555555556;0,4736842105263158;0,0000000000000000;0,2978723404255319;0,4545454545454546;0,2727272727272727;0,2954545454545455;-1;0;-1;-1;0;0,2500000000000000;0,7704918032786885;0,4400000000000000;0,2894736842105263;0,6984126984126984;0,7500000000000000;0,2295081967213115;0,5600000000000001;0,7105263157894737;0,3015873015873016;-1;1;0;-1;1;-1;1;-1;-1;0;-1;1;0;-1;1;9;0;0;1,0;1,5;5;2;1;0
0;13;-0,800000000;0,000000000;0,666666667;1,000000000;0,333333333;0,5000000000000000;0,5000000000000000;0,0909090909090909;0,4186046511627907;0,2380952380952381;0,3846153846153846;0,3333333333333333;0,3333333333333333;0,0000000000000000;0,3333333333333333;0;0;1;-1;0;0,8666666666666667;0,7500000000000000;0,3529411764705883;0,1400000000000000;0,3000000000000000;0,1333333333333333;0,2500000000000000;0,6470588235294118;0,8600000000000000;0,7000000000000000;1;1;-1;-1;-1;1;1;1;-1;-1;1;1;-1;-1;-1;5;0;0;2,0;2,0;2;12;1;1
0;1;0,272727273;0,666666667;-1,000000000;0,600000000;-0,777777778;0,4827586206896552;0,2000000000000000;0,0000000000000000;0,3125000000000000;0,0000000000000000;0,2173913043478261;0,2307692307692308;0,5000000000000000;0,1250000000000000;0,3750000000000000;-1;0;1;0;1;0,6133333333333333;0,4642857142857143;0,9333333333333332;0,3333333333333333;0,7272727272727273;0,3866666666666667;0,5357142857142857;0,0666666666666667;0,6666666666666666;0,2727272727272727;1;0;1;-1;1;0;0;1;-1;1;0;0;1;-1;1;-1;0;0;1,0;-1,0;2;12;1;0
0;-10;-0,500000000;-0,200000000;-0,500000000;1,000000000;-0,400000000;0,1111111111111111;0,5714285714285714;0,1428571428571428;0,4411764705882353;0,5714285714285714;0,7142857142857143;0,6250000000000000;0,6250000000000000;0,1666666666666667;0,5833333333333334;1;0;1;-1;0;0,6086956521739131;0,6956521739130435;0,6956521739130435;0,1500000000000000;0,6315789473684210;0,3913043478260870;0,3043478260869565;0,3043478260869565;0,8500000000000000;0,3684210526315789;1;1;1;-1;1;1;1;1;-1;1;0;1;1;-1;1;9;0;0;2,0;4,0;1;12;1;1
0;-14;-0,066666667;0,500000000;-0,250000000;-1,000000000;-1,000000000;0,2641509433962264;0,1666666666666667;0,3333333333333333;0,0000000000000000;0,0000000000000000;0,2926829268292683;0,6000000000000000;0,5384615384615384;0,2857142857142857;0,1714285714285714;0;1;1;1;0;0,4361702127659575;0,2173913043478261;0,5200000000000000;0,8750000000000000;0,9722222222222222;0,5638297872340425;0,7826086956521739;0,4800000000000000;0,1250000000000000;0,0277777777777778;0;-1;0;1;1;0;0;1;1;1;0;-1;0;1;1;5;1;0;1,0;2,0;2;2;1;1
0;-22;-0,157894737;-1,000000000;-0,333333333;-1,000000000;-0,333333333;0,2380952380952381;0,3333333333333333;0,6000000000000000;0,2500000000000000;0,2857142857142857;0,2000000000000000;0,5333333333333333;0,3125000000000000;0,2432432432432433;0,5238095238095238;0;0;-1;0;1;0,6250000000000000;0,8333333333333334;0,5161290322580645;0,9024390243902440;0,7500000000000000;0,3750000000000000;0,1666666666666667;0,4838709677419355;0,0975609756097561;0,2500000000000000;1;1;0;1;1;0;1;-1;1;1;1;1;0;1;1;3;0;0;1,0;-1,0;1;11;1;0
0;13;0,428571429;1,000000000;-1,000000000;0,000000000;1,000000000;0,3250000000000000;0,5714285714285714;0,0000000000000000;1,0000000000000000;0,0000000000000000;0,6666666666666666;0,8333333333333334;0,0000000000000000;0,0000000000000000;0,0000000000000000;1;1;0;-1;0;0,2307692307692308;0,4615384615384616;0,7500000000000000;0,6666666666666666;0,0625000000000000;0,7692307692307693;0,5384615384615384;0,2500000000000000;0,3333333333333333;0,9375000000000000;-1;0;1;1;-1;-1;0;0;-1;0;-1;1;1;1;-1;9;0;0;2,0;4,0;2;12;1;1
1;-28;-0,714285714;-1,000000000;0,000000000;-0,800000000;-1,000000000;0,0967741935483871;0,1428571428571428;0,0000000000000000;0,0000000000000000;0,8333333333333334;0,2558139534883721;0,4166666666666667;1,0000000000000000;0,3000000000000000;0,2666666666666667;0;1;1;1;-1;0,5810810810810810;0,6315789473684210;0,2000000000000000;0,9677419354838710;0,7142857142857143;0,4189189189189189;0,3684210526315789;0,8000000000000000;0,0322580645161290;0,2857142857142857;0;1;-1;1;1;1;1;1;1;0;0;0;-1;1;0;8;0;0;1,0;2,0;1;2;1;1
0;13;0,800000000;0,600000000;1,000000000;-1,000000000;0,111111111;0,2439024390243902;0,1818181818181819;0,2500000000000000;0,0000000000000000;0,2272727272727273;0,2500000000000000;0,4705882352941176;0,0000000000000000;0,3333333333333333;0,1333333333333333;0;1;-1;1;0;0,3278688524590164;0,3400000000000000;0,3684210526315789;0,5806451612903226;0,4054054054054054;0,6721311475409836;0,6600000000000000;0,6315789473684210;0,4193548387096774;0,5945945945945946;-1;-1;-1;0;0;-1;0;-1;1;-1;-1;-1;-1;1;-1;6;0;0;1,0;4,0;2;2;1;1
0;-3;-1,000000000;-0,818181818;1,000000000;0,750000000;-0,222222222;0,0000000000000000;0,3750000000000000;0,1250000000000000;0,3888888888888889;0,5600000000000001;0,3333333333333333;0,3333333333333333;0,0000000000000000;0,3750000000000000;0,5250000000000000;1;0;0;0;0;0,8297872340425532;0,7894736842105263;0,1111111111111111;0,1818181818181819;0,6153846153846154;0,1702127659574468;0,2105263157894737;0,8888888888888888;0,8181818181818182;0,3846153846153846;1;1;-1;-1;1;1;1;-1;-1;0;1;1;-1;-1;1;4;0;0;2,0;1,5;3;12;1;0
-1;-2;-0,040000000;-0,142857143;0,272727273;-1,000000000;0,000000000;0,3606557377049181;0,5000000000000000;0,1500000000000000;0,1428571428571428;0,5416666666666666;0,2564102564102564;0,3636363636363637;0,3571428571428572;0,0000000000000000;0,6800000000000000;0;0;1;0;0;0,3900000000000000;0,7333333333333333;0,4117647058823529;0,5000000000000000;0,5102040816326531;0,6100000000000000;0,2666666666666667;0,5882352941176471;0,5000000000000000;0,4897959183673469;-1;1;0;0;0;-1;1;1;-1;0;-1;1;-1;0;0;2;0;0;2,0;2,0;8;11;1;1
1;-2;0,263157895;0,666666667;-1,000000000;-1,000000000;-0,777777778;0,3750000000000000;0,3600000000000000;1,0000000000000000;0,3333333333333333;0,4545454545454546;0,3928571428571429;0,3076923076923077;0,4285714285714285;0,3076923076923077;0,2285714285714286;0;0;-1;0;-1;0,4666666666666667;0,3421052631578947;0,8750000000000000;0,6842105263157895;0,7608695652173914;0,5333333333333333;0,6578947368421053;0,1250000000000000;0,3157894736842105;0,2391304347826087;0;-1;1;1;1;0;-1;1;1;1;0;-1;1;1;1;7;0;0;1,0;2,0;7;2;1;1
0;-29;-1,000000000;-0,666666667;0,000000000;0,000000000;0,000000000;0,0000000000000000;0,1666666666666667;0,0000000000000000;0,1000000000000000;0,0000000000000000;0,1000000000000000;0,2857142857142857;0,0000000000000000;0,3846153846153846;0,0000000000000000;0;0;0;1;0;0,9677419354838710;0,7777777777777778;0,5000000000000000;0,5652173913043478;0,5000000000000000;0,0322580645161290;0,2222222222222222;0,5000000000000000;0,4347826086956522;0,5000000000000000;1;1;0;0;0;1;1;0;1;0;1;1;0;1;1;8;1;0;2,0;4,0;12;11;1;0
0;-7;-0,142857143;-0,600000000;0,500000000;-0,714285714;0,200000000;0,2307692307692308;0,0000000000000000;0,0952380952380952;0,4000000000000000;0,3214285714285715;0,3333333333333333;0,0454545454545454;0,6666666666666666;0,3478260869565217;0,3333333333333333;0;0;1;0;0;0,3157894736842105;0,8148148148148148;0,1250000000000000;0,8214285714285714;0,2432432432432433;0,6842105263157895;0,1851851851851851;0,8750000000000000;0,1785714285714286;0,7567567567567568;-1;1;-1;1;-1;0;1;0;1;-1;-1;1;-1;1;-1;13;0;0;2,0;4,0;2;12;1;1
0;-23;0,222222222;-1,000000000;-1,000000000;0,000000000;-0,500000000;0,2903225806451613;0,5555555555555556;0,4000000000000000;0,4642857142857143;0,2500000000000000;0,2631578947368421;0,2631578947368421;0,0000000000000000;0,6666666666666666;0,3023255813953488;0;-1;-1;1;0;0,2345679012345679;0,6785714285714286;0,5000000000000000;0,2432432432432433;0,7288135593220338;0,7654320987654321;0,3214285714285715;0,5000000000000000;0,7567567567567568;0,2711864406779661;-1;1;0;-1;1;-1;0;-1;-1;1;-1;0;1;-1;1;1;0;0;2,0;4,0;1;2;1;0
0;2;0,333333333;-1,000000000;0,000000000;1,000000000;-0,142857143;0,2777777777777778;0,1250000000000000;0,3076923076923077;0,2222222222222222;0,0000000000000000;0,3333333333333333;0,3333333333333333;0,0000000000000000;0,0000000000000000;0,4800000000000000;0;1;-1;-1;1;0,4000000000000000;0,6923076923076923;0,3809523809523810;0,2173913043478261;0,8064516129032258;0,6000000000000000;0,3076923076923077;0,6190476190476191;0,7826086956521739;0,1935483870967742;0;1;-1;-1;1;0;1;-1;-1;1;0;1;-1;-1;1;9;0;0;2,0;2,0;8;12;1;1
0;-2;0,285714286;0,000000000;0,000000000;-0,250000000;-0,250000000;0,2127659574468085;0,1333333333333333;0,2857142857142857;0,1000000000000000;0,1875000000000000;0,5000000000000000;0,2222222222222222;0,1428571428571428;0,1739130434782609;0,1818181818181819;1;0;0;0;0;0,1754385964912281;0,3750000000000000;0,6666666666666666;0,6969696969696970;0,5789473684210527;0,8245614035087719;0,6250000000000000;0,3333333333333333;0,3030303030303030;0,4210526315789473;-1;-1;1;1;0;-1;0;0;1;0;-1;0;1;1;0;5;0;0;1,0;2,0;2;2;1;1
-1;3;-0,750000000;-1,000000000;0,200000000;1,000000000;-0,600000000;0,1666666666666667;0,0000000000000000;0,4375000000000000;0,4000000000000000;0,3750000000000000;0,3488372093023256;0,5000000000000000;0,8333333333333334;0,4000000000000000;0,4468085106382979;0;1;1;0;0;0,7049180327868853;0,9629629629629628;0,2727272727272727;0,1666666666666667;0,8545454545454545;0,2950819672131147;0,0370370370370370;0,7272727272727273;0,8333333333333334;0,1454545454545454;1;1;-1;-1;1;1;1;0;-1;1;1;1;0;-1;1;9;0;0;2,0;2,0;8;2;1;0
1;5;1,000000000;-0,333333333;0,000000000;0,375000000;0,000000000;0,1666666666666667;0,2000000000000000;0,2777777777777778;0,2000000000000000;0,2142857142857143;0,0000000000000000;0,3750000000000000;0,1428571428571428;0,1000000000000000;0,3076923076923077;0;0;0;0;0;0,0181818181818182;0,6153846153846154;0,5384615384615384;0,2500000000000000;0,4814814814814815;0,9818181818181818;0,3846153846153846;0,4615384615384616;0,7500000000000000;0,5185185185185185;-1;1;0;-1;0;-1;1;-1;-1;0;-1;1;0;-1;0;9;1;0;1,0;2,0;2;11;1;1
